Make,Variant,Length (ft),Geographic Region,Country/Region/State ,Listing Price (USD),Year,IsCatamarans,LOA,LWL,Beam,SA,Draft,Displacement,GDP,Gini,YearDis
Leopard,44,42.5,Europe,Croatia,363145,2014,1,12.98,12.7,7.25,122.91,1.27,12615,15331,33.4,6
Lagoon,450,45.8,Europe,Croatia,363587,2012,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,8
Fountaine Pajot,Lucia 40,39,Europe,Croatia,363765,2016,1,11.73,11.73,6.61,57.97,1.2,8900,15331,33.4,4
Fountaine Pajot,Lucia 40,39,Europe,Croatia,363765,2017,1,11.73,11.73,6.61,57.97,1.2,8900,15331,33.4,3
Fountaine Pajot,Lucia 40,39,Europe,Croatia,363765,2017,1,11.73,11.73,6.61,57.97,1.2,8900,15331,33.4,3
Lagoon,450,45.8,Europe,Croatia,364501,2012,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,8
Lagoon,450,45.8,Europe,Croatia,364778,2012,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,8
Lagoon,450,45.8,Europe,Croatia,376262,2013,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,7
Lagoon,450,45.8,Europe,Croatia,376556,2013,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,7
Bali,4.1,41,Europe,Croatia,387664,2018,1,12.12,11.88,6.72,105.4,1.12,8900,15331,33.4,2
X-Yachts,X 4.3,43,Europe,Croatia,388718,2018,0,12.93,11.45,3.97,83.71,2.2,8600,15331,33.4,2
Lagoon,450,45.8,Europe,Croatia,397717,2012,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,8
Lagoon,450,45.8,Europe,Croatia,398110,2012,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,8
Lagoon,450,45.8,Europe,Croatia,398420,2012,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,8
Lagoon,450,45.8,Europe,Croatia,398420,2012,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,8
Lagoon,450,45.8,Europe,Croatia,400537,2013,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,7
Lagoon,450,45.8,Europe,Croatia,400850,2013,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,7
Bali,4.1,41,Europe,Croatia,409066,2019,1,12.12,11.88,6.72,105.4,1.12,8900,15331,33.4,1
Jeanneau,53,53,Europe,Croatia,413013,2012,0,10.75,7.3,3.1,60,1.72,4200,15331,33.4,8
Lagoon,40,38.5,Europe,Croatia,418744,2019,1,11.74,11.57,6.76,77,1.35,10885,15331,33.4,1
Lagoon,40,38.5,Europe,Croatia,419070,2019,1,11.74,11.57,6.76,77,1.35,10885,15331,33.4,1
Beneteau,Oceanis 523,53,Europe,Croatia,425144,2008,0,16.25,14.63,4.88,124.86,2.35,14000,15331,33.4,12
Lagoon,40,38.5,Europe,Croatia,431217,2018,1,11.74,11.57,6.76,77,1.35,10885,15331,33.4,2
Lagoon,40,38.5,Europe,Croatia,431654,2018,1,11.74,11.57,6.76,77,1.35,10885,15331,33.4,2
Lagoon,440,44.6,Europe,Croatia,435736,2009,1,13.61,12.75,7.7,79.9,1.3,12150,15331,33.4,11
Lagoon,450,45.8,Europe,Croatia,445006,2013,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,7
Lagoon,450,45.8,Europe,Croatia,445907,2013,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,7
Lagoon,42,42.5,Europe,Croatia,458344,2017,1,12.95,11.81,6.91,103.96,1.35,7507,15331,33.4,3
Lagoon,42,42.5,Europe,Croatia,459155,2017,1,12.95,11.81,6.91,103.96,1.35,7507,15331,33.4,3
Lagoon,42,42.5,Europe,Croatia,459620,2017,1,12.95,11.81,6.91,103.96,1.35,7507,15331,33.4,3
Lagoon,421,42,Europe,Croatia,460011,2016,1,12.95,11.81,6.91,103.96,1.35,7507,15331,33.4,4
Beneteau,OCEANIS 55,55,Europe,Croatia,460370,2013,0,16.79,15.16,4.95,134.71,2.21,16695,15331,33.4,7
Lagoon,421,42,Europe,Croatia,460370,2016,1,12.95,11.81,6.91,103.96,1.35,7507,15331,33.4,4
Lagoon,42,42.5,Europe,Croatia,461225,2017,1,12.95,11.81,6.91,103.96,1.35,7507,15331,33.4,3
Bali,4.1,41,Europe,Croatia,461585,2019,1,12.12,11.88,6.72,105.4,1.12,8900,15331,33.4,1
Bali,4.1,41,Europe,Croatia,462084,2019,1,12.12,11.88,6.72,105.4,1.12,8900,15331,33.4,1
Hanse,548,54,Europe,Croatia,464986,2019,0,16.22,14.9,5.05,136.1,2.55,19600,15331,33.4,1
Hanse,548,54,Europe,Croatia,467415,2019,0,16.22,14.9,5.05,136.1,2.55,19600,15331,33.4,1
Lagoon,40,38.5,Europe,Croatia,467658,2019,1,11.74,11.57,6.76,77,1.35,10885,15331,33.4,1
Lagoon,40,38.5,Europe,Croatia,468132,2019,1,11.74,11.57,6.76,77,1.35,10885,15331,33.4,1
Lagoon,450,45.8,Europe,Croatia,472029,2014,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,6
Leopard,48,48,Europe,Croatia,472149,2014,1,14.75,13.85,7.64,144.37,1.47,17000,15331,33.4,6
Leopard,48,48,Europe,Croatia,472149,2014,1,14.75,13.85,7.64,144.37,1.47,17000,15331,33.4,6
Lagoon,450,45.8,Europe,Croatia,472420,2014,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,6
Lagoon,450,45.8,Europe,Croatia,472895,2015,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,5
Lagoon,42,42.5,Europe,Croatia,473362,2017,1,12.95,11.81,6.91,103.96,1.35,7507,15331,33.4,3
Lagoon,450,45.8,Europe,Croatia,473667,2015,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,5
Lagoon,42,42.5,Europe,Croatia,473732,2017,1,12.95,11.81,6.91,103.96,1.35,7507,15331,33.4,3
Nautitech,40 Open,39.5,Europe,Croatia,475638,2016,1,11.98,11.94,6.91,90.95,1.35,8502,15331,33.4,4
Grand Soleil,54,53,Europe,Croatia,479805,2011,0,16.35,14.85,4.65,174.94,2.7,16000,15331,33.4,9
Lagoon,52F,52,Europe,Croatia,479805,2017,1,15.85,15.06,8.74,155.98,1.55,26038,15331,33.4,3
Lagoon,52F,52,Europe,Croatia,480291,2017,1,15.85,15.06,8.74,155.98,1.55,26038,15331,33.4,3
Bali,4.1,41,Europe,Croatia,480324,2019,1,12.12,11.88,6.72,105.4,1.12,8900,15331,33.4,1
Lagoon,42,42.5,Europe,Croatia,483565,2019,1,12.95,11.81,6.91,103.96,1.35,7507,15331,33.4,1
Lagoon,450,45.8,Europe,Croatia,483808,2014,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,6
Lagoon,450,45.8,Europe,Croatia,483808,2017,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,3
Lagoon,450,45.8,Europe,Croatia,484598,2014,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,6
Lagoon,450,45.8,Europe,Croatia,484664,2017,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,3
Dehler,46,46,Europe,Croatia,498045,2019,0,14.76,12.9,4.35,114.8,2.25,11500,15331,33.4,1
Leopard,48,48,Europe,Croatia,508561,2015,1,14.75,13.85,7.64,144.37,1.47,17000,15331,33.4,5
Lagoon,42,42.5,Europe,Croatia,515334,2018,1,12.95,11.81,6.91,103.96,1.35,7507,15331,33.4,2
Lagoon,42,42.5,Europe,Croatia,515844,2017,1,12.95,11.81,6.91,103.96,1.35,7507,15331,33.4,3
Lagoon,42,42.5,Europe,Croatia,515844,2018,1,12.95,11.81,6.91,103.96,1.35,7507,15331,33.4,2
Lagoon,42,42.5,Europe,Croatia,516246,2017,1,12.95,11.81,6.91,103.96,1.35,7507,15331,33.4,3
Lagoon,42,42.5,Europe,Croatia,516246,2018,1,12.95,11.81,6.91,103.96,1.35,7507,15331,33.4,2
Lagoon,450,45.8,Europe,Croatia,516769,2015,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,5
Dufour,512 GL ,50,Europe,Croatia,518432,2017,0,15.2,13.67,4.8,100.71,2.3,15245,15331,33.4,3
Nautitech,46 Fly,45,Europe,Croatia,523822,2017,1,14.1,12.19,4.19,108.7,1.98,12599,15331,33.4,3
Nautitech,46 Fly,45,Europe,Croatia,525317,2017,1,14.1,12.19,4.19,108.7,1.98,12599,15331,33.4,3
Lagoon,450F,45.8,Europe,Croatia,540677,2017,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,3
Lagoon,450F,45.8,Europe,Croatia,541087,2017,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,3
Lagoon,450,45.8,Europe,Croatia,545648,2014,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,6
Lagoon,450F,45.8,Europe,Croatia,545648,2018,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,2
Lagoon,450,45.8,Europe,Croatia,546539,2014,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,6
Lagoon,450F,45.8,Europe,Croatia,546539,2018,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,2
Lagoon,450,45.8,Europe,Croatia,556561,2015,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,5
Lagoon,450,45.8,Europe,Croatia,557470,2015,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,5
Bali,4.5,44.6,Europe,Croatia,558597,2019,1,13.6,13,7.42,151,1.22,11600,15331,33.4,1
Lagoon,450F,45.8,Europe,Croatia,569899,2017,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,3
Lagoon,450F,45.8,Europe,Croatia,569899,2017,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,3
Lagoon,450F,45.8,Europe,Croatia,570830,2017,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,3
Lagoon,450F,45.8,Europe,Croatia,571486,2017,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,3
Lagoon,500,51,Europe,Croatia,575961,2010,1,15.54,14.94,8.53,110.83,1.4,17603,15331,33.4,10
Lagoon,450F,45.8,Europe,Croatia,575961,2018,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,2
Lagoon,500,51,Europe,Croatia,576531,2010,1,15.54,14.94,8.53,110.83,1.4,17603,15331,33.4,10
Lagoon,450F,45.8,Europe,Croatia,577127,2018,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,2
Bali,4.5,44.6,Europe,Croatia,583054,2019,1,13.6,13,7.42,151,1.22,11600,15331,33.4,1
Bali,4.5,44.6,Europe,Croatia,583645,2019,1,13.6,13,7.42,151,1.22,11600,15331,33.4,1
Lagoon,450F,45.8,Europe,Croatia,615851,2019,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,1
Lagoon,450F,45.8,Europe,Croatia,616475,2019,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,1
Lagoon,450F,45.8,Europe,Croatia,618603,2013,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,7
Lagoon,500,51,Europe,Croatia,721467,2010,1,15.54,14.94,8.53,110.83,1.4,17603,15331,33.4,10
Lagoon,52,52,Europe,Croatia,753875,2014,1,15.85,15.06,8.74,155.98,1.55,26038,15331,33.4,6
Najad,505,50,Europe,Croatia,761701,2017,0,15.3,14.08,4.59,131.92,2.45,18900,15331,33.4,3
Nautitech,46 Open,45,Europe,Croatia,775274,2018,1,13.79,13.71,7.54,114,1.45,10800,15331,33.4,2
Lagoon,450F,45.8,Europe,Croatia,785793,2017,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,3
Lagoon,450F,45.8,Europe,Croatia,791947,2017,1,13.96,13.26,7.87,129.88,1.3,15003,15331,33.4,3
Lagoon,52,52,Europe,Croatia,802512,2013,1,15.85,15.06,8.74,155.98,1.55,26038,15331,33.4,7
Lagoon,52,52,Europe,Croatia,802512,2013,1,15.85,15.06,8.74,155.98,1.55,26038,15331,33.4,7
Lagoon,50F,48,Europe,Croatia,875114,2019,1,14.75,14.31,8.1,144,1.4,19956,15331,33.4,1
Lagoon,50F,48,Europe,Croatia,875796,2019,1,14.75,14.31,8.1,144,1.4,19956,15331,33.4,1
Lagoon,52F,52,Europe,Croatia,911022,2015,1,15.85,15.06,8.74,155.98,1.55,26038,15331,33.4,5
Lagoon,52F,52,Europe,Croatia,911945,2015,1,15.85,15.06,8.74,155.98,1.55,26038,15331,33.4,5
Fountaine Pajot,SABA 50,49,Europe,Croatia,934587,2018,1,14.98,14.3,7.99,119.94,1.25,15474,15331,33.4,2
Fountaine Pajot,SABA 50,49,Europe,Croatia,934587,2018,1,14.98,14.3,7.99,119.94,1.25,15474,15331,33.4,2
Hallberg-Rassy,54,55,Europe,Croatia,971625,2009,0,16.74,14.3,4.7,141.49,2.3,26300,15331,33.4,11
Lagoon,52,52,Europe,Croatia,1003140,2014,1,15.85,15.06,8.74,155.98,1.55,26038,15331,33.4,6
Lagoon,52,52,Europe,Croatia,1003140,2014,1,15.85,15.06,8.74,155.98,1.55,26038,15331,33.4,6
Beneteau,Oceanis 50 ,49,Europe,Romania,157668,2006,0,15.1,13.3,4.5,109.9,1.7,12453,12958,39,14
Bavaria,50 Cruiser,49,Europe,Romania,159878,2008,0,14.99,13.86,4.67,116.59,1.85,12600,12958,39,12
Beneteau,Oceanis 523 A,53,Europe,Romania,194108,2006,0,16.25,14.63,4.88,124.86,2.35,14000,12958,39,14
Jeanneau,Sun Odyssey 409,40,Caribbean,Saint Lucia,135000,2015,0,14.78,13.23,4.47,108.98,2.23,11290,11726,51.2,5
Bavaria,Cruiser 46,46,Caribbean,Saint Lucia,152910,2007,0,14.27,12.74,4.35,107.95,2.1,12600,11726,51.2,13
Leopard,40,39,Caribbean,Saint Lucia,319000,2016,1,12.4,10,3.83,72.46,1.92,9480,11726,51.2,4
Leopard,48,48,Caribbean,Saint Lucia,439000,2015,1,14.75,13.85,7.64,144.37,1.47,17000,11726,51.2,5
Leopard,48,48,Caribbean,Saint Lucia,499000,2015,1,14.75,13.85,7.64,144.37,1.47,17000,11726,51.2,5
Beneteau,Cyclades 39.3,39,Caribbean,Mexico,99000,2005,0,11.97,10.67,3.95,59.37,1.9,7095,10145,50.1,15
Hunter,38,38,Caribbean,Mexico,105000,2007,0,11.63,10.57,3.94,92.07,1.98,8320,10145,50.1,13
Beneteau,Oceanis 46,47,Caribbean,Mexico,130000,2007,0,14.4,12.2,4.25,81.57,2.05,10565,10145,50.1,13
Hunter,44 Deck Salon,44,Caribbean,Mexico,159000,2006,0,13.94,11.61,4.37,105.07,1.52,14515,10145,50.1,14
Catalina,42 MK II,42,Caribbean,Mexico,165000,2005,0,12.76,10.97,4.22,74.04,2.03,9299,10145,50.1,15
Jeanneau,Sun Odyssey 42 DS,42,Caribbean,Mexico,180000,2006,0,12.93,11.6,4.13,71.35,2.13,8925,10145,50.1,14
Catalina,Morgan 440 DS Sloop,46,Caribbean,Mexico,200000,2006,0,12.95,11.5,6.93,115.01,1.3,8630,10145,50.1,14
Catalina,Morgan 440,46,Caribbean,Mexico,209999,2007,0,14,12.37,4.27,86.59,1.52,11579,10145,50.1,13
Fountaine Pajot,Lavezzi 40,39,Caribbean,Mexico,210000,2005,1,11.92,11.92,6.52,90.02,1.1,6000,10145,50.1,15
Beneteau,Oceanis 49,49,Caribbean,Mexico,239000,2009,0,12.15,10.35,3.91,63.27,1.9,8260,10145,50.1,11
Beneteau,America 50,49,Caribbean,Mexico,249000,2009,0,15.1,13.3,4.5,109.9,1.7,12453,10145,50.1,11
Bavaria,Cruiser 46,46,Caribbean,Mexico,250000,2015,0,14.27,12.74,4.35,107.95,2.1,12600,10145,50.1,5
Hanse, 540e,52,Caribbean,Mexico,280000,2008,0,16.08,14.6,4.91,133.32,2.8,18700,10145,50.1,12
Beneteau,Oceanis 38.1,38,Caribbean,Mexico,289000,2019,0,9.53,8.65,2.99,39.5,1.88,3995,10145,50.1,1
Lagoon,440,44.6,Caribbean,Mexico,303437,2008,1,13.61,12.75,7.7,79.9,1.3,12150,10145,50.1,12
Lagoon,440,44.6,Caribbean,Mexico,303674,2008,1,13.61,12.75,7.7,79.9,1.3,12150,10145,50.1,12
Privilege,435,43,Caribbean,Mexico,315000,2006,1,13.11,12.57,7.11,99.96,1.35,8301,10145,50.1,14
Beneteau,Oceanis 45,45,Caribbean,Mexico,330000,2013,0,13.84,12.8,4.5,99.96,2.16,9547,10145,50.1,7
Privilege,435,43,Caribbean,Mexico,344705,2006,1,13.11,12.57,7.11,99.96,1.35,8301,10145,50.1,14
Seawind,1160,38,Caribbean,Mexico,350000,2008,1,11.6,11.3,6.5,74.97,1.1,7000,10145,50.1,12
Lagoon,39,38.4,Caribbean,Mexico,399000,2016,1,11.7,11.12,6.79,75.9,1.27,11672,10145,50.1,4
Lagoon,421,42,Caribbean,Mexico,440000,2014,1,12.95,11.81,6.91,103.96,1.35,7507,10145,50.1,6
Seawind,1250,41,Caribbean,Mexico,455000,2015,1,12.45,12.45,6.8,94.2,1.16,8200,10145,50.1,5
Lagoon,450,45.8,Caribbean,Mexico,599000,2019,1,13.96,13.26,7.87,129.88,1.3,15003,10145,50.1,1
Lagoon,450,45.8,Caribbean,Mexico,650000,2016,1,13.96,13.26,7.87,129.88,1.3,15003,10145,50.1,4
Lagoon,52 Sport,52,Caribbean,Mexico,1075000,2018,1,5.2,4.94,2.08,15.5,0.85,550,10145,50.1,2
Lagoon,52 Sport,52,Caribbean,Mexico,1273178,2018,1,5.2,4.94,2.08,15.5,0.85,550,10145,50.1,2
Beneteau,Oceanis 40,40,Caribbean,Grenada,80000,2011,0,12.15,10.35,3.91,63.27,1.9,8260,9887,35,9
Dufour,405,40,Caribbean,Grenada,91106,2011,0,12.32,10.74,3.9,80.49,1.65,7800,9887,35,9
Bavaria,40 Cruiser,40,Caribbean,Grenada,92500,2012,0,12.99,11.4,3.99,85.47,1.8,9200,9887,35,8
Beneteau,Cyclades 50.5,51,Caribbean,Grenada,105000,2005,0,15.65,13.18,4.9,99.13,2,12680,9887,35,15
Jeanneau,39i,39,Caribbean,Grenada,109000,2008,0,11.7,9.92,4.02,80,2,7150,9887,35,12
Beneteau,Oceanis 40,40,Caribbean,Grenada,110000,2011,0,12.15,10.35,3.91,63.27,1.9,8260,9887,35,9
Beneteau,423,43,Caribbean,Grenada,125000,2007,0,13.11,11.61,4.11,86.77,1.65,8875,9887,35,13
Jeanneau,Sun Odyssey 42 DS,42,Caribbean,Grenada,129000,2007,0,12.93,11.6,4.13,71.35,2.13,8925,9887,35,13
Beneteau,Oceanis 43,43,Caribbean,Grenada,129000,2010,0,13.15,11.75,3.94,79.9,1.7,8845,9887,35,10
Beneteau,Oceanis 51,51,Caribbean,Grenada,139000,2006,0,15.29,13.59,4.75,95.88,1.8,14000,9887,35,14
Hanse,445,44,Caribbean,Grenada,145000,2012,0,13.52,12.2,4.38,94.85,2.25,11000,9887,35,8
Beneteau,First 40,40,Caribbean,Grenada,155460,2011,0,12.24,10.67,3.89,78.78,2.45,7536,9887,35,9
Beneteau,Oceanis 45,45,Caribbean,Grenada,165000,2012,0,13.84,12.8,4.5,99.96,2.16,9547,9887,35,8
Jeanneau,Sun Odyssey  42 DS,42,Caribbean,Grenada,169000,2007,0,12.93,11.6,4.13,71.35,2.13,8925,9887,35,13
Catalina,Morgan 440,46,Caribbean,Grenada,179950,2005,0,14,12.37,4.27,86.59,1.52,11579,9887,35,15
Beneteau,Oceanis 50,49,Caribbean,Grenada,189000,2006,0,15.1,13.3,4.5,109.9,1.7,12453,9887,35,14
Broadblue,385,38.7,Caribbean,Grenada,210000,2011,1,11.79,10.9,5.97,72.09,1.04,7201,9887,35,9
Jeanneau,Sun Odyssey 50 DS,49,Caribbean,Grenada,220000,2009,0,15.07,13.12,4.49,101.1,2.15,13400,9887,35,11
Lagoon,410,40.5,Caribbean,Grenada,225000,2005,1,12.37,11.67,8,88.91,1.2,7240,9887,35,15
Grand Soleil,50,49,Caribbean,Grenada,229000,2008,0,15.15,13.42,4.58,138.98,2.9,13000,9887,35,12
Grand Soleil,50,49,Caribbean,Grenada,230000,2005,0,15.15,13.42,4.58,138.98,2.9,13000,9887,35,15
Beneteau,Oceanis 50,49,Caribbean,Grenada,230000,2014,0,15.1,13.3,4.5,109.9,1.7,12453,9887,35,6
Beneteau,Oceanis 54,54,Caribbean,Grenada,239900,2009,0,13.84,12.8,4.5,99.96,2.16,9547,9887,35,11
Beneteau,Oceanis 49,49,Caribbean,Grenada,240000,2008,0,12.15,10.35,3.91,63.27,1.9,8260,9887,35,12
ShearWater,39,39,Caribbean,Grenada,245000,2005,0,12,10.3,3.9,78.13,1.8,9800,9887,35,15
Beneteau,Oceanis 45,45,Caribbean,Grenada,259000,2014,0,13.84,12.8,4.5,99.96,2.16,9547,9887,35,6
Lagoon,380 Owners Version,38,Caribbean,Grenada,303138,2014,1,11.55,11.25,3.91,55.93,1.8,7900,9887,35,6
Bali,4,40,Caribbean,Grenada,314361,2016,1,12.12,11.88,6.72,105.4,1.12,8900,9887,35,4
Broadblue,415,42,Caribbean,Grenada,330000,2005,1,11.79,10.9,5.97,72.09,1.04,7201,9887,35,15
Island Packet,465,49,Caribbean,Grenada,330000,2008,0,14.86,11.61,4.37,83.98,1.52,15649,9887,35,12
Lagoon,380,38,Caribbean,Grenada,330000,2018,1,11.55,11,6.53,77.02,1.15,7260,9887,35,2
Leopard,46,46,Caribbean,Grenada,335000,2010,1,14.53,11.3,4.11,99.96,3.08,14515,9887,35,10
Fountaine Pajot,Lipari 41,39,Caribbean,Grenada,345000,2014,1,11.95,11.82,6.75,67.45,1.1,9800,9887,35,6
Leopard,40,39,Caribbean,Grenada,365000,2016,1,12.4,10,3.83,72.46,1.92,9480,9887,35,4
Jeanneau,Sun Odyssey 519,51,Caribbean,Grenada,420000,2017,0,15.75,13.92,4.67,113.99,2.26,13900,9887,35,3
Lagoon,42,42.5,Caribbean,Grenada,464500,2016,1,12.95,11.81,6.91,103.96,1.35,7507,9887,35,4
Lagoon,450,45.8,Caribbean,Grenada,499000,2015,1,13.96,13.26,7.87,129.88,1.3,15003,9887,35,5
Fountaine Pajot,Helia 44,43.6,Caribbean,Grenada,559900,2015,1,13.3,12.64,7.4,69.96,1.15,10800,9887,35,5
Outremer,49,49,Caribbean,Grenada,601884,2011,1,14.98,14.91,7.45,132.5,2.35,9979,9887,35,9
Lagoon,52,52,Caribbean,Grenada,627812,2016,1,15.85,15.06,8.74,155.98,1.55,26038,9887,35,4
Privilege,Series 5,56,Caribbean,Grenada,899000,2014,1,13.85,11.44,4.18,99.26,1.9,10900,9887,35,6
Bavaria,44 Vision,45,Europe,Bulgaria,139690,2007,0,13.7,11.55,4.39,111.2,1.8,10400,9879,35,13
Fountaine Pajot,Helia 44,43.6,Europe,Bulgaria,484286,2015,1,13.3,12.64,7.4,69.96,1.15,10800,9879,35,5
Nauticat,441 Ketch,44,Europe,Bulgaria,484664,2009,0,12.29,10.82,4.04,86.12,1.98,8800,9879,35,11
Beneteau,Cyclades 39.3 ,39,Europe,Turkey,91102,2006,0,11.97,10.67,3.95,59.37,1.9,7095,9103,41.9,14
Bavaria,39 Cruiser,39,Europe,Turkey,94770,2006,0,11.94,10.72,3.96,82.68,1.85,8283,9103,41.9,14
Grand Soleil,40,41,Europe,Turkey,95948,2007,0,12.12,10.53,3.85,101.91,2.4,7850,9103,41.9,13
Dufour,385,38,Europe,Turkey,98591,2005,0,11.72,9.42,3.93,57.97,1.76,6980,9103,41.9,15
Beneteau,Oceanis 40,40,Europe,Turkey,108135,2007,0,12.15,10.35,3.91,63.27,1.9,8260,9103,41.9,13
Bavaria,42 Cruiser,42,Europe,Turkey,120255,2008,0,12.99,11.4,3.99,85.47,1.8,9200,9103,41.9,12
Jeanneau,Sun Odyssey 39 DS,39,Europe,Turkey,127543,2009,0,11.86,10.72,3.89,65.87,2.01,7861,9103,41.9,11
Azuree,40,40,Europe,Turkey,127543,2011,0,11.99,11.99,4.22,89.93,2.18,7380,9103,41.9,9
Beneteau,Oceanis 43.4,43,Europe,Turkey,131187,2008,0,13.15,11.75,3.94,79.9,1.7,8845,9103,41.9,12
Bavaria,Cruiser 46,46,Europe,Turkey,133622,2008,0,14.27,12.74,4.35,107.95,2.1,12600,9103,41.9,12
Beneteau,Oceanis 43,43,Europe,Turkey,139690,2009,0,13.15,11.75,3.94,79.9,1.7,8845,9103,41.9,11
Grand Soleil,45,45,Europe,Turkey,144549,2006,0,13.94,10.86,4.15,86.96,2.2,11000,9103,41.9,14
Elan,Impression 434,44,Europe,Turkey,156736,2010,0,13.41,11.45,4.18,86.21,1.9,10900,9103,41.9,10
Jeanneau,Sun Odyssey 44i,45,Europe,Turkey,156736,2011,0,13.75,11.45,4.37,100.52,2.05,9930,9103,41.9,9
Grand Soleil,45,45,Europe,Turkey,156742,2006,0,13.94,10.86,4.15,86.96,2.2,11000,9103,41.9,14
Hanse,445,44,Europe,Turkey,157668,2013,0,13.52,12.2,4.38,94.85,2.25,11000,9103,41.9,7
Hanse,445,44,Europe,Turkey,157708,2012,0,13.52,12.2,4.38,94.85,2.25,11000,9103,41.9,8
Bavaria,50 Cruiser,49,Europe,Turkey,163984,2008,0,14.99,13.86,4.67,116.59,1.85,12600,9103,41.9,12
Elan,Impression 40,39,Europe,Turkey,163984,2015,0,11.9,10,3.91,76.02,1.8,8000,9103,41.9,5
Jeanneau,Sun Odyssey 49,49,Europe,Turkey,166420,2005,0,14.98,12.9,4.5,93.37,2.36,12600,9103,41.9,15
Beneteau,Oceanis 46,47,Europe,Turkey,166580,2008,0,14.4,12.2,4.25,81.57,2.05,10565,9103,41.9,12
Wauquiez,Pilot Saloon 40,41,Europe,Turkey,168843,2005,0,12.7,11,4.04,63.73,2,10000,9103,41.9,15
Jeanneau,Sun Odyssey 49i,49,Europe,Turkey,180990,2009,0,15.07,12.98,4.49,92.35,2.15,12600,9103,41.9,11
Dufour,450 GL,44,Europe,Turkey,180990,2013,0,13.5,11.92,4.35,93.92,2.2,10275,9103,41.9,7
Beneteau,Oceanis 50,49,Europe,Turkey,186524,2009,0,15.1,13.3,4.5,109.9,1.7,12453,9103,41.9,11
Beneteau,Oceanis 43,43,Europe,Turkey,188278,2008,0,13.15,11.75,3.94,79.9,1.7,8845,9103,41.9,12
Dufour,450 GL,44,Europe,Turkey,193137,2015,0,13.5,11.92,4.35,93.92,2.2,10275,9103,41.9,5
Beneteau,First 45,46,Europe,Turkey,194351,2011,0,13.87,11.99,4.29,84.91,2.44,12020,9103,41.9,9
Beneteau,Oceanis 45,45,Europe,Turkey,194351,2014,0,13.84,12.8,4.5,99.96,2.16,9547,9103,41.9,6
Jeanneau,Sun Odyssey 419,41,Europe,Turkey,199889,2016,0,12.75,11,3.99,75.99,2.1,7860,9103,41.9,4
Dehler,41,40,Europe,Turkey,200425,2011,0,12.4,11.5,3.93,91.97,2.15,8195,9103,41.9,9
Grand Soleil,45,45,Europe,Turkey,200484,2007,0,13.94,10.86,4.15,86.96,2.2,11000,9103,41.9,13
Beneteau,Oceanis 46,47,Europe,Turkey,202854,2007,0,14.4,12.2,4.25,81.57,2.05,10565,9103,41.9,13
Jeanneau,53,53,Europe,Turkey,212572,2010,0,10.75,7.3,3.1,60,1.72,4200,9103,41.9,10
Jeanneau,53,53,Europe,Turkey,212580,2010,0,10.75,7.3,3.1,60,1.72,4200,9103,41.9,10
Elan,Impression 45,44,Europe,Turkey,217431,2016,0,13.85,11.44,4.18,99.26,1.9,10900,9103,41.9,4
